timesteps,techs,parameters,value
2016-12-08 11:00:00,export_electricity,cost_flow_in,-0.00376889
2016-12-08 12:00:00,import_electricity,cost_flow_out,0.003768261
2016-12-08 12:00:00,export_electricity,cost_flow_in,-0.003768261
2016-12-08 13:00:00,import_electricity,cost_flow_out,0.00440791
2016-12-08 13:00:00,export_electricity,cost_flow_in,-0.00440791
2016-12-08 14:00:00,import_electricity,cost_flow_out,0.004412583
2016-12-08 14:00:00,export_electricity,cost_flow_in,-0.004412583
2016-12-08 15:00:00,import_electricity,cost_flow_out,0.004413128
2016-12-08 15:00:00,export_electricity,cost_flow_in,-0.004413128
2016-12-08 16:00:00,import_electricity,cost_flow_out,0.004413266
2016-12-08 16:00:00,export_electricity,cost_flow_in,-0.004413266
2016-12-08 17:00:00,import_electricity,cost_flow_out,0.004413236
2016-12-08 17:00:00,export_electricity,cost_flow_in,-0.004413236
2016-12-08 18:00:00,import_electricity,cost_flow_out,0.004413158
2016-12-08 18:00:00,export_electricity,cost_flow_in,-0.004413158
2016-12-08 19:00:00,import_electricity,cost_flow_out,0.004412937
2016-12-08 19:00:00,export_electricity,cost_flow_in,-0.004412937
2016-12-08 20:00:00,import_electricity,cost_flow_out,0.004412284
2016-12-08 20:00:00,export_electricity,cost_flow_in,-0.004412284
2016-12-08 21:00:00,import_electricity,cost_flow_out,0.004408529
2016-12-08 21:00:00,export_electricity,cost_flow_in,-0.004408529
2016-12-08 22:00:00,import_electricity,cost_flow_out,0.003356611
2016-12-08 22:00:00,export_electricity,cost_flow_in,-0.003356611
2016-12-08 23:00:00,import_electricity,cost_flow_out,0.001717811
2016-12-08 23:00:00,export_electricity,cost_flow_in,-0.001717811
2016-12-09 00:00:00,import_electricity,cost_flow_out,0.001715952
2016-12-09 00:00:00,export_electricity,cost_flow_in,-0.001715952
2016-12-09 01:00:00,import_electricity,cost_flow_out,0.001714462
2016-12-09 01:00:00,export_electricity,cost_flow_in,-0.001714462
2016-12-09 02:00:00,import_electricity,cost_flow_out,0.001711019
2016-12-09 02:00:00,export_electricity,cost_flow_in,-0.001711019
2016-12-09 03:00:00,import_electricity,cost_flow_out,0.001714415
2016-12-09 03:00:00,export_electricity,cost_flow_in,-0.001714415
2016-12-09 04:00:00,import_electricity,cost_flow_out,0.001716562
2016-12-09 04:00:00,export_electricity,cost_flow_in,-0.001716562
2016-12-09 05:00:00,import_electricity,cost_flow_out,0.003354776
2016-12-09 05:00:00,export_electricity,cost_flow_in,-0.003354776
2016-12-09 06:00:00,import_electricity,cost_flow_out,0.003359307
2016-12-09 06:00:00,export_electricity,cost_flow_in,-0.003359307
2016-12-09 07:00:00,import_electricity,cost_flow_out,0.003359064
2016-12-09 07:00:00,export_electricity,cost_flow_in,-0.003359064
2016-12-09 08:00:00,import_electricity,cost_flow_out,0.003357252
2016-12-09 08:00:00,export_electricity,cost_flow_in,-0.003357252
2016-12-09 09:00:00,import_electricity,cost_flow_out,0.00335612
2016-12-09 09:00:00,export_electricity,cost_flow_in,-0.00335612
2016-12-09 10:00:00,import_electricity,cost_flow_out,0.002860648
2016-12-09 10:00:00,export_electricity,cost_flow_in,-0.002860648
2016-12-09 11:00:00,import_electricity,cost_flow_out,0.002857639
2016-12-09 11:00:00,export_electricity,cost_flow_in,-0.002857639
2016-12-09 12:00:00,import_electricity,cost_flow_out,0.002857672
2016-12-09 12:00:00,export_electricity,cost_flow_in,-0.002857672
2016-12-09 13:00:00,import_electricity,cost_flow_out,0.002861103
2016-12-09 13:00:00,export_electricity,cost_flow_in,-0.002861103
2016-12-09 14:00:00,import_electricity,cost_flow_out,0.00336145
2016-12-09 14:00:00,export_electricity,cost_flow_in,-0.00336145
2016-12-09 15:00:00,import_electricity,cost_flow_out,0.004405511
2016-12-09 15:00:00,export_electricity,cost_flow_in,-0.004405511
2016-12-09 16:00:00,import_electricity,cost_flow_out,0.004407218
2016-12-09 16:00:00,export_electricity,cost_flow_in,-0.004407218
2016-12-09 17:00:00,import_electricity,cost_flow_out,0.004407209
2016-12-09 17:00:00,export_electricity,cost_flow_in,-0.004407209
2016-12-09 18:00:00,import_electricity,cost_flow_out,0.004406621
2016-12-09 18:00:00,export_electricity,cost_flow_in,-0.004406621
2016-12-09 19:00:00,import_electricity,cost_flow_out,0.004405693
2016-12-09 19:00:00,export_electricity,cost_flow_in,-0.004405693
2016-12-09 20:00:00,import_electricity,cost_flow_out,0.004403661
2016-12-09 20:00:00,export_electricity,cost_flow_in,-0.004403661
2016-12-09 21:00:00,import_electricity,cost_flow_out,0.004205666
2016-12-09 21:00:00,export_electricity,cost_flow_in,-0.004205666
2016-12-09 22:00:00,import_electricity,cost_flow_out,0.003327116
2016-12-09 22:00:00,export_electricity,cost_flow_in,-0.003327116
2016-12-09 23:00:00,import_electricity,cost_flow_out,0.003317349
2016-12-09 23:00:00,export_electricity,cost_flow_in,-0.003317349
2016-12-10 00:00:00,import_electricity,cost_flow_out,0.00331623
2016-12-10 00:00:00,export_electricity,cost_flow_in,-0.00331623
2016-12-10 01:00:00,import_electricity,cost_flow_out,0.003315818
2016-12-10 01:00:00,export_electricity,cost_flow_in,-0.003315818
2016-12-10 02:00:00,import_electricity,cost_flow_out,0.003315482
2016-12-10 02:00:00,export_electricity,cost_flow_in,-0.003315482
2016-12-10 03:00:00,import_electricity,cost_flow_out,0.003316706
2016-12-10 03:00:00,export_electricity,cost_flow_in,-0.003316706
2016-12-10 04:00:00,import_electricity,cost_flow_out,0.003318274
2016-12-10 04:00:00,export_electricity,cost_flow_in,-0.003318274
2016-12-10 05:00:00,import_electricity,cost_flow_out,0.003356935
2016-12-10 05:00:00,export_electricity,cost_flow_in,-0.003356935
2016-12-10 06:00:00,import_electricity,cost_flow_out,0.003897275
2016-12-10 06:00:00,export_electricity,cost_flow_in,-0.003897275
2016-12-10 07:00:00,import_electricity,cost_flow_out,0.00335736
2016-12-10 07:00:00,export_electricity,cost_flow_in,-0.00335736
2016-12-10 08:00:00,import_electricity,cost_flow_out,0.003357879
2016-12-10 08:00:00,export_electricity,cost_flow_in,-0.003357879
2016-12-10 09:00:00,import_electricity,cost_flow_out,0.003358693
2016-12-10 09:00:00,export_electricity,cost_flow_in,-0.003358693
2016-12-10 10:00:00,import_electricity,cost_flow_out,0.003357676
2016-12-10 10:00:00,export_electricity,cost_flow_in,-0.003357676
2016-12-10 11:00:00,import_electricity,cost_flow_out,0.003357822
2016-12-10 11:00:00,export_electricity,cost_flow_in,-0.003357822
2016-12-10 12:00:00,import_electricity,cost_flow_out,0.003361529
2016-12-10 12:00:00,export_electricity,cost_flow_in,-0.003361529
2016-12-10 13:00:00,import_electricity,cost_flow_out,0.004411071
2016-12-10 13:00:00,export_electricity,cost_flow_in,-0.004411071
2016-12-10 14:00:00,import_electricity,cost_flow_out,0.004413124
2016-12-10 14:00:00,export_electricity,cost_flow_in,-0.004413124
2016-12-10 15:00:00,import_electricity,cost_flow_out,0.004413367
2016-12-10 15:00:00,export_electricity,cost_flow_in,-0.004413367
2016-12-10 16:00:00,import_electricity,cost_flow_out,0.004413437
2016-12-10 16:00:00,export_electricity,cost_flow_in,-0.004413437
2016-12-10 17:00:00,import_electricity,cost_flow_out,0.004413435
2016-12-10 17:00:00,export_electricity,cost_flow_in,-0.004413435
2016-12-10 18:00:00,import_electricity,cost_flow_out,0.004413404
2016-12-10 18:00:00,export_electricity,cost_flow_in,-0.004413404
2016-12-10 19:00:00,import_electricity,cost_flow_out,0.004413353
2016-12-10 19:00:00,export_electricity,cost_flow_in,-0.004413353
2016-12-10 20:00:00,import_electricity,cost_flow_out,0.004413281
2016-12-10 20:00:00,export_electricity,cost_flow_in,-0.004413281
2016-12-10 21:00:00,import_electricity,cost_flow_out,0.004413201
2016-12-10 21:00:00,export_electricity,cost_flow_in,-0.004413201
2016-12-10 22:00:00,import_electricity,cost_flow_out,0.004412909
2016-12-10 22:00:00,export_electricity,cost_flow_in,-0.004412909
2016-12-10 23:00:00,import_electricity,cost_flow_out,0.004411889
2016-12-10 23:00:00,export_electricity,cost_flow_in,-0.004411889
2016-12-11 00:00:00,import_electricity,cost_flow_out,0.004410372
2016-12-11 00:00:00,export_electricity,cost_flow_in,-0.004410372
2016-12-11 01:00:00,import_electricity,cost_flow_out,0.004410841
2016-12-11 01:00:00,export_electricity,cost_flow_in,-0.004410841
2016-12-11 02:00:00,import_electricity,cost_flow_out,0.004411434
2016-12-11 02:00:00,export_electricity,cost_flow_in,-0.004411434
2016-12-11 03:00:00,import_electricity,cost_flow_out,0.004411713
2016-12-11 03:00:00,export_electricity,cost_flow_in,-0.004411713
2016-12-11 04:00:00,import_electricity,cost_flow_out,0.00441208
2016-12-11 04:00:00,export_electricity,cost_flow_in,-0.00441208
2016-12-11 05:00:00,import_electricity,cost_flow_out,0.004412812
2016-12-11 05:00:00,export_electricity,cost_flow_in,-0.004412812
2016-12-11 06:00:00,import_electricity,cost_flow_out,0.00441255
2016-12-11 06:00:00,export_electricity,cost_flow_in,-0.00441255
2016-12-11 07:00:00,import_electricity,cost_flow_out,0.003791035
2016-12-11 07:00:00,export_electricity,cost_flow_in,-0.003791035
2016-12-11 08:00:00,import_electricity,cost_flow_out,0.003788792
2016-12-11 08:00:00,export_electricity,cost_flow_in,-0.003788792
2016-12-11 09:00:00,import_electricity,cost_flow_out,0.004410212
2016-12-11 09:00:00,export_electricity,cost_flow_in,-0.004410212
2016-12-11 10:00:00,import_electricity,cost_flow_out,0.004410957
2016-12-11 10:00:00,export_electricity,cost_flow_in,-0.004410957
2016-12-11 11:00:00,import_electricity,cost_flow_out,0.004411843
2016-12-11 11:00:00,export_electricity,cost_flow_in,-0.004411843
2016-12-11 12:00:00,import_electricity,cost_flow_out,0.004412617
2016-12-11 12:00:00,export_electricity,cost_flow_in,-0.004412617
2016-12-11 13:00:00,import_electricity,cost_flow_out,0.004413155
2016-12-11 13:00:00,export_electricity,cost_flow_in,-0.004413155
2016-12-11 14:00:00,import_electricity,cost_flow_out,0.004413354
2016-12-11 14:00:00,export_electricity,cost_flow_in,-0.004413354
2016-12-11 15:00:00,import_electricity,cost_flow_out,0.004413486
2016-12-11 15:00:00,export_electricity,cost_flow_in,-0.004413486
2016-12-11 16:00:00,import_electricity,cost_flow_out,0.004413609
2016-12-11 16:00:00,export_electricity,cost_flow_in,-0.004413609
2016-12-11 17:00:00,import_electricity,cost_flow_out,0.004413689
2016-12-11 17:00:00,export_electricity,cost_flow_in,-0.004413689
2016-12-11 18:00:00,import_electricity,cost_flow_out,0.004413668
2016-12-11 18:00:00,export_electricity,cost_flow_in,-0.004413668
2016-12-11 19:00:00,import_electricity,cost_flow_out,0.00441359
2016-12-11 19:00:00,export_electricity,cost_flow_in,-0.00441359
2016-12-11 20:00:00,import_electricity,cost_flow_out,0.004413481
2016-12-11 20:00:00,export_electricity,cost_flow_in,-0.004413481
2016-12-11 21:00:00,import_electricity,cost_flow_out,0.004413383
2016-12-11 21:00:00,export_electricity,cost_flow_in,-0.004413383
2016-12-11 22:00:00,import_electricity,cost_flow_out,0.004413182
2016-12-11 22:00:00,export_electricity,cost_flow_in,-0.004413182
2016-12-11 23:00:00,import_electricity,cost_flow_out,0.004412516
2016-12-11 23:00:00,export_electricity,cost_flow_in,-0.004412516
2016-12-12 00:00:00,import_electricity,cost_flow_out,0.004411628
2016-12-12 00:00:00,export_electricity,cost_flow_in,-0.004411628
2016-12-12 01:00:00,import_electricity,cost_flow_out,0.004410998
2016-12-12 01:00:00,export_electricity,cost_flow_in,-0.004410998
2016-12-12 02:00:00,import_electricity,cost_flow_out,0.004411375
2016-12-12 02:00:00,export_electricity,cost_flow_in,-0.004411375
2016-12-12 03:00:00,import_electricity,cost_flow_out,0.004412659
2016-12-12 03:00:00,export_electricity,cost_flow_in,-0.004412659
2016-12-12 04:00:00,import_electricity,cost_flow_out,0.004413228
2016-12-12 04:00:00,export_electricity,cost_flow_in,-0.004413228
2016-12-12 05:00:00,import_electricity,cost_flow_out,0.0044135
2016-12-12 05:00:00,export_electricity,cost_flow_in,-0.0044135
2016-12-12 06:00:00,import_electricity,cost_flow_out,0.004413757
2016-12-12 06:00:00,export_electricity,cost_flow_in,-0.004413757
2016-12-12 07:00:00,import_electricity,cost_flow_out,0.004413815
2016-12-12 07:00:00,export_electricity,cost_flow_in,-0.004413815
2016-12-12 08:00:00,import_electricity,cost_flow_out,0.004413842
2016-12-12 08:00:00,export_electricity,cost_flow_in,-0.004413842
2016-12-12 09:00:00,import_electricity,cost_flow_out,0.004413878
2016-12-12 09:00:00,export_electricity,cost_flow_in,-0.004413878
2016-12-12 10:00:00,import_electricity,cost_flow_out,0.004413876
2016-12-12 10:00:00,export_electricity,cost_flow_in,-0.004413876
2016-12-12 11:00:00,import_electricity,cost_flow_out,0.00441387
2016-12-12 11:00:00,export_electricity,cost_flow_in,-0.00441387
2016-12-12 12:00:00,import_electricity,cost_flow_out,0.004414037
2016-12-12 12:00:00,export_electricity,cost_flow_in,-0.004414037
2016-12-12 13:00:00,import_electricity,cost_flow_out,0.004414516
2016-12-12 13:00:00,export_electricity,cost_flow_in,-0.004414516
2016-12-12 14:00:00,import_electricity,cost_flow_out,0.004416674
2016-12-12 14:00:00,export_electricity,cost_flow_in,-0.004416674
2016-12-12 15:00:00,import_electricity,cost_flow_out,0.004420832
2016-12-12 15:00:00,export_electricity,cost_flow_in,-0.004420832
2016-12-12 16:00:00,import_electricity,cost_flow_out,0.004425964
2016-12-12 16:00:00,export_electricity,cost_flow_in,-0.004425964
2016-12-12 17:00:00,import_electricity,cost_flow_out,0.004428251
2016-12-12 17:00:00,export_electricity,cost_flow_in,-0.004428251
2016-12-12 18:00:00,import_electricity,cost_flow_out,0.004423498
2016-12-12 18:00:00,export_electricity,cost_flow_in,-0.004423498
2016-12-12 19:00:00,import_electricity,cost_flow_out,0.004419221
2016-12-12 19:00:00,export_electricity,cost_flow_in,-0.004419221
2016-12-12 20:00:00,import_electricity,cost_flow_out,0.004414399
2016-12-12 20:00:00,export_electricity,cost_flow_in,-0.004414399
2016-12-12 21:00:00,import_electricity,cost_flow_out,0.004413808
2016-12-12 21:00:00,export_electricity,cost_flow_in,-0.004413808
2016-12-12 22:00:00,import_electricity,cost_flow_out,0.004413551
2016-12-12 22:00:00,export_electricity,cost_flow_in,-0.004413551
2016-12-12 23:00:00,import_electricity,cost_flow_out,0.004413426
2016-12-12 23:00:00,export_electricity,cost_flow_in,-0.004413426
2016-12-13 00:00:00,import_electricity,cost_flow_out,0.004413384
2016-12-13 00:00:00,export_electricity,cost_flow_in,-0.004413384
2016-12-13 01:00:00,import_electricity,cost_flow_out,0.004413352
2016-12-13 01:00:00,export_electricity,cost_flow_in,-0.004413352
2016-12-13 02:00:00,import_electricity,cost_flow_out,0.004413297
2016-12-13 02:00:00,export_electricity,cost_flow_in,-0.004413297
2016-12-13 03:00:00,import_electricity,cost_flow_out,0.004413274
2016-12-13 03:00:00,export_electricity,cost_flow_in,-0.004413274
2016-12-13 04:00:00,import_electricity,cost_flow_out,0.00441332
2016-12-13 04:00:00,export_electricity,cost_flow_in,-0.00441332
2016-12-13 05:00:00,import_electricity,cost_flow_out,0.004413454
2016-12-13 05:00:00,export_electricity,cost_flow_in,-0.004413454
2016-12-13 06:00:00,import_electricity,cost_flow_out,0.004413617
2016-12-13 06:00:00,export_electricity,cost_flow_in,-0.004413617
2016-12-13 07:00:00,import_electricity,cost_flow_out,0.004413547
2016-12-13 07:00:00,export_electricity,cost_flow_in,-0.004413547
2016-12-13 08:00:00,import_electricity,cost_flow_out,0.00441354
2016-12-13 08:00:00,export_electricity,cost_flow_in,-0.00441354
2016-12-13 09:00:00,import_electricity,cost_flow_out,0.004413563
2016-12-13 09:00:00,export_electricity,cost_flow_in,-0.004413563
2016-12-13 10:00:00,import_electricity,cost_flow_out,0.004413561
2016-12-13 10:00:00,export_electricity,cost_flow_in,-0.004413561
2016-12-13 11:00:00,import_electricity,cost_flow_out,0.004413509
2016-12-13 11:00:00,export_electricity,cost_flow_in,-0.004413509
2016-12-13 12:00:00,import_electricity,cost_flow_out,0.004413498
2016-12-13 12:00:00,export_electricity,cost_flow_in,-0.004413498
2016-12-13 13:00:00,import_electricity,cost_flow_out,0.004413514
2016-12-13 13:00:00,export_electricity,cost_flow_in,-0.004413514
2016-12-13 14:00:00,import_electricity,cost_flow_out,0.004413575
2016-12-13 14:00:00,export_electricity,cost_flow_in,-0.004413575
2016-12-13 15:00:00,import_electricity,cost_flow_out,0.004413845
2016-12-13 15:00:00,export_electricity,cost_flow_in,-0.004413845
2016-12-13 16:00:00,import_electricity,cost_flow_out,0.004413949
2016-12-13 16:00:00,export_electricity,cost_flow_in,-0.004413949
2016-12-13 17:00:00,import_electricity,cost_flow_out,0.004413831
2016-12-13 17:00:00,export_electricity,cost_flow_in,-0.004413831
2016-12-13 18:00:00,import_electricity,cost_flow_out,0.004413721
2016-12-13 18:00:00,export_electricity,cost_flow_in,-0.004413721
2016-12-13 19:00:00,import_electricity,cost_flow_out,0.004413559
2016-12-13 19:00:00,export_electricity,cost_flow_in,-0.004413559
2016-12-13 20:00:00,import_electricity,cost_flow_out,0.004413429
2016-12-13 20:00:00,export_electricity,cost_flow_in,-0.004413429
2016-12-13 21:00:00,import_electricity,cost_flow_out,0.004413327
2016-12-13 21:00:00,export_electricity,cost_flow_in,-0.004413327
2016-12-13 22:00:00,import_electricity,cost_flow_out,0.00441303
2016-12-13 22:00:00,export_electricity,cost_flow_in,-0.00441303
2016-12-13 23:00:00,import_electricity,cost_flow_out,0.004411756
2016-12-13 23:00:00,export_electricity,cost_flow_in,-0.004411756
2016-12-14 00:00:00,import_electricity,cost_flow_out,0.004405958
2016-12-14 00:00:00,export_electricity,cost_flow_in,-0.004405958
2016-12-14 01:00:00,import_electricity,cost_flow_out,0.004057405
2016-12-14 01:00:00,export_electricity,cost_flow_in,-0.004057405
2016-12-14 02:00:00,import_electricity,cost_flow_out,0.003791009
2016-12-14 02:00:00,export_electricity,cost_flow_in,-0.003791009
2016-12-14 03:00:00,import_electricity,cost_flow_out,0.004396978
2016-12-14 03:00:00,export_electricity,cost_flow_in,-0.004396978
2016-12-14 04:00:00,import_electricity,cost_flow_out,0.004412484
2016-12-14 04:00:00,export_electricity,cost_flow_in,-0.004412484
2016-12-14 05:00:00,import_electricity,cost_flow_out,0.004413286
2016-12-14 05:00:00,export_electricity,cost_flow_in,-0.004413286
2016-12-14 06:00:00,import_electricity,cost_flow_out,0.004413505
2016-12-14 06:00:00,export_electricity,cost_flow_in,-0.004413505
2016-12-14 07:00:00,import_electricity,cost_flow_out,0.004413508
2016-12-14 07:00:00,export_electricity,cost_flow_in,-0.004413508
2016-12-14 08:00:00,import_electricity,cost_flow_out,0.004413516
2016-12-14 08:00:00,export_electricity,cost_flow_in,-0.004413516
2016-12-14 09:00:00,import_electricity,cost_flow_out,0.0044135
2016-12-14 09:00:00,export_electricity,cost_flow_in,-0.0044135
2016-12-14 10:00:00,import_electricity,cost_flow_out,0.004413506
2016-12-14 10:00:00,export_electricity,cost_flow_in,-0.004413506
2016-12-14 11:00:00,import_electricity,cost_flow_out,0.004413475
2016-12-14 11:00:00,export_electricity,cost_flow_in,-0.004413475
2016-12-14 12:00:00,import_electricity,cost_flow_out,0.004413471
2016-12-14 12:00:00,export_electricity,cost_flow_in,-0.004413471
2016-12-14 13:00:00,import_electricity,cost_flow_out,0.004413519
2016-12-14 13:00:00,export_electricity,cost_flow_in,-0.004413519
2016-12-14 14:00:00,import_electricity,cost_flow_out,0.004413625
2016-12-14 14:00:00,export_electricity,cost_flow_in,-0.004413625
2016-12-14 15:00:00,import_electricity,cost_flow_out,0.004413971
2016-12-14 15:00:00,export_electricity,cost_flow_in,-0.004413971
2016-12-14 16:00:00,import_electricity,cost_flow_out,0.004416955
2016-12-14 16:00:00,export_electricity,cost_flow_in,-0.004416955
2016-12-14 17:00:00,import_electricity,cost_flow_out,0.004416445
2016-12-14 17:00:00,export_electricity,cost_flow_in,-0.004416445
2016-12-14 18:00:00,import_electricity,cost_flow_out,0.004414574
2016-12-14 18:00:00,export_electricity,cost_flow_in,-0.004414574
2016-12-14 19:00:00,import_electricity,cost_flow_out,0.004413932
2016-12-14 19:00:00,export_electricity,cost_flow_in,-0.004413932
2016-12-14 20:00:00,import_electricity,cost_flow_out,0.004413696
2016-12-14 20:00:00,export_electricity,cost_flow_in,-0.004413696
2016-12-14 21:00:00,import_electricity,cost_flow_out,0.004413565
2016-12-14 21:00:00,export_electricity,cost_flow_in,-0.004413565
2016-12-14 22:00:00,import_electricity,cost_flow_out,0.00441345
2016-12-14 22:00:00,export_electricity,cost_flow_in,-0.00441345
2016-12-14 23:00:00,import_electricity,cost_flow_out,0.004413367
2016-12-14 23:00:00,export_electricity,cost_flow_in,-0.004413367
2016-12-15 00:00:00,import_electricity,cost_flow_out,0.004413341
2016-12-15 00:00:00,export_electricity,cost_flow_in,-0.004413341
2016-12-15 01:00:00,import_electricity,cost_flow_out,0.004413339
2016-12-15 01:00:00,export_electricity,cost_flow_in,-0.004413339
2016-12-15 02:00:00,import_electricity,cost_flow_out,0.004413341
2016-12-15 02:00:00,export_electricity,cost_flow_in,-0.004413341
2016-12-15 03:00:00,import_electricity,cost_flow_out,0.00441337
2016-12-15 03:00:00,export_electricity,cost_flow_in,-0.00441337
2016-12-15 04:00:00,import_electricity,cost_flow_out,0.004413419
2016-12-15 04:00:00,export_electricity,cost_flow_in,-0.004413419
2016-12-15 05:00:00,import_electricity,cost_flow_out,0.004413693
2016-12-15 05:00:00,export_electricity,cost_flow_in,-0.004413693
2016-12-15 06:00:00,import_electricity,cost_flow_out,0.00441488
2016-12-15 06:00:00,export_electricity,cost_flow_in,-0.00441488
2016-12-15 07:00:00,import_electricity,cost_flow_out,0.004413972
2016-12-15 07:00:00,export_electricity,cost_flow_in,-0.004413972
2016-12-15 08:00:00,import_electricity,cost_flow_out,0.004413709
2016-12-15 08:00:00,export_electricity,cost_flow_in,-0.004413709
2016-12-15 09:00:00,import_electricity,cost_flow_out,0.004413553
2016-12-15 09:00:00,export_electricity,cost_flow_in,-0.004413553
2016-12-15 10:00:00,import_electricity,cost_flow_out,0.00441346
2016-12-15 10:00:00,export_electricity,cost_flow_in,-0.00441346
2016-12-15 11:00:00,import_electricity,cost_flow_out,0.004413409
2016-12-15 11:00:00,export_electricity,cost_flow_in,-0.004413409
2016-12-15 12:00:00,import_electricity,cost_flow_out,0.004413396
2016-12-15 12:00:00,export_electricity,cost_flow_in,-0.004413396
2016-12-15 13:00:00,import_electricity,cost_flow_out,0.00441339
2016-12-15 13:00:00,export_electricity,cost_flow_in,-0.00441339
2016-12-15 14:00:00,import_electricity,cost_flow_out,0.004413411
2016-12-15 14:00:00,export_electricity,cost_flow_in,-0.004413411
2016-12-15 15:00:00,import_electricity,cost_flow_out,0.004413528
2016-12-15 15:00:00,export_electricity,cost_flow_in,-0.004413528
2016-12-15 16:00:00,import_electricity,cost_flow_out,0.004413589
2016-12-15 16:00:00,export_electricity,cost_flow_in,-0.004413589
2016-12-15 17:00:00,import_electricity,cost_flow_out,0.004413516
2016-12-15 17:00:00,export_electricity,cost_flow_in,-0.004413516
2016-12-15 18:00:00,import_electricity,cost_flow_out,0.004413454
2016-12-15 18:00:00,export_electricity,cost_flow_in,-0.004413454
2016-12-15 19:00:00,import_electricity,cost_flow_out,0.004413407
2016-12-15 19:00:00,export_electricity,cost_flow_in,-0.004413407
2016-12-15 20:00:00,import_electricity,cost_flow_out,0.004413334
2016-12-15 20:00:00,export_electricity,cost_flow_in,-0.004413334
2016-12-15 21:00:00,import_electricity,cost_flow_out,0.004413224
2016-12-15 21:00:00,export_electricity,cost_flow_in,-0.004413224
2016-12-15 22:00:00,import_electricity,cost_flow_out,0.004412799
2016-12-15 22:00:00,export_electricity,cost_flow_in,-0.004412799
2016-12-15 23:00:00,import_electricity,cost_flow_out,0.004409583
2016-12-15 23:00:00,export_electricity,cost_flow_in,-0.004409583
2016-12-16 00:00:00,import_electricity,cost_flow_out,0.004408368
2016-12-16 00:00:00,export_electricity,cost_flow_in,-0.004408368
2016-12-16 01:00:00,import_electricity,cost_flow_out,0.004406753
2016-12-16 01:00:00,export_electricity,cost_flow_in,-0.004406753
2016-12-16 02:00:00,import_electricity,cost_flow_out,0.0044006
2016-12-16 02:00:00,export_electricity,cost_flow_in,-0.0044006
2016-12-16 03:00:00,import_electricity,cost_flow_out,0.004405436
2016-12-16 03:00:00,export_electricity,cost_flow_in,-0.004405436
2016-12-16 04:00:00,import_electricity,cost_flow_out,0.004411822
2016-12-16 04:00:00,export_electricity,cost_flow_in,-0.004411822
2016-12-16 05:00:00,import_electricity,cost_flow_out,0.004413132
2016-12-16 05:00:00,export_electricity,cost_flow_in,-0.004413132
2016-12-16 06:00:00,import_electricity,cost_flow_out,0.004413348
2016-12-16 06:00:00,export_electricity,cost_flow_in,-0.004413348
2016-12-16 07:00:00,import_electricity,cost_flow_out,0.004413354
2016-12-16 07:00:00,export_electricity,cost_flow_in,-0.004413354
2016-12-16 08:00:00,import_electricity,cost_flow_out,0.004413375
2016-12-16 08:00:00,export_electricity,cost_flow_in,-0.004413375
2016-12-16 09:00:00,import_electricity,cost_flow_out,0.004413348
2016-12-16 09:00:00,export_electricity,cost_flow_in,-0.004413348
2016-12-16 10:00:00,import_electricity,cost_flow_out,0.00441329
2016-12-16 10:00:00,export_electricity,cost_flow_in,-0.00441329
2016-12-16 11:00:00,import_electricity,cost_flow_out,0.004413224
2016-12-16 11:00:00,export_electricity,cost_flow_in,-0.004413224
2016-12-16 12:00:00,import_electricity,cost_flow_out,0.004413231
2016-12-16 12:00:00,export_electricity,cost_flow_in,-0.004413231
2016-12-16 13:00:00,import_electricity,cost_flow_out,0.00441331
2016-12-16 13:00:00,export_electricity,cost_flow_in,-0.00441331
2016-12-16 14:00:00,import_electricity,cost_flow_out,0.004413384
2016-12-16 14:00:00,export_electricity,cost_flow_in,-0.004413384
2016-12-16 15:00:00,import_electricity,cost_flow_out,0.004413585
2016-12-16 15:00:00,export_electricity,cost_flow_in,-0.004413585
2016-12-16 16:00:00,import_electricity,cost_flow_out,0.00441376
2016-12-16 16:00:00,export_electricity,cost_flow_in,-0.00441376
2016-12-16 17:00:00,import_electricity,cost_flow_out,0.004413774
2016-12-16 17:00:00,export_electricity,cost_flow_in,-0.004413774
2016-12-16 18:00:00,import_electricity,cost_flow_out,0.004413728
2016-12-16 18:00:00,export_electricity,cost_flow_in,-0.004413728
2016-12-16 19:00:00,import_electricity,cost_flow_out,0.004413628
2016-12-16 19:00:00,export_electricity,cost_flow_in,-0.004413628
2016-12-16 20:00:00,import_electricity,cost_flow_out,0.004413522
2016-12-16 20:00:00,export_electricity,cost_flow_in,-0.004413522
2016-12-16 21:00:00,import_electricity,cost_flow_out,0.004413419
2016-12-16 21:00:00,export_electricity,cost_flow_in,-0.004413419
2016-12-16 22:00:00,import_electricity,cost_flow_out,0.004413294
2016-12-16 22:00:00,export_electricity,cost_flow_in,-0.004413294
2016-12-16 23:00:00,import_electricity,cost_flow_out,0.004413077
2016-12-16 23:00:00,export_electricity,cost_flow_in,-0.004413077
2016-12-17 00:00:00,import_electricity,cost_flow_out,0.004412943
2016-12-17 00:00:00,export_electricity,cost_flow_in,-0.004412943
2016-12-17 01:00:00,import_electricity,cost_flow_out,0.004412739
2016-12-17 01:00:00,export_electricity,cost_flow_in,-0.004412739
2016-12-17 02:00:00,import_electricity,cost_flow_out,0.004412611
2016-12-17 02:00:00,export_electricity,cost_flow_in,-0.004412611
2016-12-17 03:00:00,import_electricity,cost_flow_out,0.004412803
2016-12-17 03:00:00,export_electricity,cost_flow_in,-0.004412803
